id,text,human_label_1,human_label_2,adjudicated_label,note
1260916,"标题：开学季必防传染病！5 招保护孩子健康💯
正文：孩子们今天开学啦⏳孩子一进学校集体生活，传染病风险直接 up up！ 刚刷到国家卫生健康委于8月22日召开的新闻发布会的提醒，赶紧整理了超全防护攻略，家长们快码住，别等孩子中招才后悔！ 🤧3 类高发传染病先记牢！ 1️⃣呼吸道传染病（教室密闭易传） 流感、肺炎、水痘、麻疹、百日咳等都在列！ 特别是流感，一烧就 39 + 还浑身疼，班里一个中就可能团灭... 水痘更是痒到孩子抓不停，还得隔离到结痂，太耽误学习了！ 2️⃣肠道传染病（食堂小卖部要警惕） 手足口病（5 岁以下孩子重点防！手口臀长疱疹遭罪） 还有诺如病毒！上吐下泻来得猛，集体宿舍超容易爆 3️⃣南方孩子注意！虫媒传染病 登革热、乙脑都是蚊子咬出来的！ 花斑蚊超毒，被咬后又烧又关节痛，家里积水一定要清干净！ ✨5 个防护大招快教会孩子！ 1️⃣洗手！洗手！洗手！ 饭前便后、放学回家必洗！用肥皂搓够 20 秒 咳嗽打喷嚏用肘弯挡，别用手摸口鼻！ 2️⃣家里校园卫生别马虎 每天开窗通风 2 次，每次半小时以上 孩子的玩具、文具定期消毒，南方家庭一定做好防蚊 不喝生水！剩菜彻底加热，校门口三无零食别买！ 3️⃣调整作息 + 吃好睡好 开学前 1 周就得调生物钟！小学生每天睡够 10 小时，初中生 9 小时 多吃蔬菜鸡蛋牛奶，少给孩子吃高糖高油零食，免疫力才能更好！ 4️⃣疫苗千万别漏打！ 这几类疫苗必安排： ✅流感疫苗（每年 9-10 月打，冬天少遭罪） ✅肺炎疫苗（婴幼儿、免疫力较弱的孩子优先安排！预防肺炎球菌引发的肺炎、脑膜炎等，校园密集环境更需防护） ✅水痘 / 手足口疫苗（低龄孩子重点防重症） ✅乙脑疫苗（南方孩子必打！防蚊子传病毒） 翻下接种本，漏的赶紧补！ 5️⃣孩子不舒服别硬送学校！ 早上送孩子前先摸额头！发热、咳嗽、出皮疹、拉肚子，立马居家休息 等症状全消了再返校，别让孩子带病上课，既遭罪又传染同学！ 住宿舍的孩子，牙刷毛巾水杯绝对不共用！ 最后说句大实话：开学季防疫别大意，提前做好准备，孩子才能安心上学，咱们也能少操心～ 觉得有用的家长，记得点赞收藏，转发给身边有孩子的朋友！也可以关注我带来更多的健康知识❤️ #免疫力 #秋冬防护 #开学防护 #流感 #肺炎 #传染病 #水痘 #手足口 #2025开学季 #让病毒远离我们",,,,
1035356,"标题：接种流感疫苗啦
正文：今天去接种流感疫苗，接种医生送了可爱的创可贴，服务真好～连续接种三四年了，这两年打的都是科兴，没什么问题，尤其一到秋冬季就感冒的，鼻炎患者巨怕感冒！ #流感疫苗 #记录接种疫苗 #科兴 #流感季大作战",,,,
1394121,"标题：流感来袭，正在用免疫抑制剂的风湿患者如何自保？
正文：这几天，身边咳嗽、发烧的人明显多了起来。对于普通人来说可能只是难受几天，但对于正在使用免疫抑制剂治疗的风湿病患者来说，却是一场需要严阵以待的“硬仗”。 因为风湿病患者的免疫系统本身处于被药物调节的状态，抵抗力相对较弱，一旦被流感病毒攻击，不仅症状可能更重、恢复更慢，还可能导致原有的风湿病情复发或加重。 别担心，只要做好以下全方位的防护，我们完全可以安稳度过这波流感。 第一道防线：疫苗 这是所有防护措施中，最重要、最有效的一环。 能打吗？绝对能！ 除非有明确的禁忌症（如对疫苗成分严重过敏），否则风湿病患者是强烈建议接种流感疫苗的重点人群。 打哪种？ 选择 “灭活流感疫苗” 。它是将病毒灭活后制成的，不含活病毒，非常安全，不会因为接种而引发感染。 切记避免： 鼻喷式的减毒活流感疫苗。 何时打？ 最好在流感季开始前（每年10月底前）完成接种。如果错过了，现在去接种依然能提供宝贵的保护。 特别提醒： 接种时请告知医生你正在使用的药物。医生可能会建议你在用药的某个特定时期（如激素用量较小、生物制剂注射间隔期）接种，以产生更好的保护效果。 第二道防线：日常行为 在疫苗保护的基础上，我们需要比普通人做得更细致。 1.戴口罩： 在所有室内公共场所、公共交通及人员密集的室外，请务必规范佩戴高防护性的口罩（如N95、KN95）。这是阻断飞沫传播的关键。 2.勤洗手： 使用肥皂和流动水，或含有酒精的免洗洗手液。尤其在外出回家、触摸公共物品、准备食物前、接触口鼻眼前，必须彻底清洁。 3.保持社交距离： 尽可能与他人保持1米以上距离，避免去人群拥挤、通风不良的场所，暂缓参加大型聚会。 4.管住手： 坚决避免用手触摸眼睛、鼻子和嘴巴，这是病毒进入人体的常见途径。 第三道防线：药物管理 不能自行停药！ 这是一个核心原则。擅自停用免疫抑制剂可能导致风湿病失控，其带来的危害可能远大于流感。所有关于药物的调整，必须由我们的主治风湿科医生决定。 备好“应急联络卡”： 在手机里存好主治医生的联系方式，或清楚了解医院急诊的流程。一旦出现发热，我们能第一时间找到正确的求助通道。 第四道防线：健康生活 虽然药物抑制了部分免疫，但健康的生活方式能帮助我们维持最佳的免疫状态。 1.均衡营养： 保证优质蛋白质（如鱼、蛋、奶、瘦肉）和多种维生素的摄入，为免疫系统提供“粮草”。 2.充足休息： 避免熬夜，保证高质量的睡眠。劳累是诱发感染和病情活动的重要因素。 3.适度活动： 在病情允许的情况下，进行散步、太极拳等温和运动，有助于改善循环和情绪。 如果不幸中招，该怎么办？ 1.立即检测： 尽快进行流感病毒检测，明确诊断。 2.及时就医，主动告知！ 去看感冒门诊时，务必第一时间、明确地告诉医生：“我是风湿病患者，正在服用XX免疫抑制剂（如甲氨蝶呤、来氟米特、生物制剂等）。” 3.遵从医嘱用药： 医生可能会开具抗流感病毒药物（如奥司他韦），早期使用效果更好。 对于解热镇痛药的选择要格外谨慎，避免与我们正在服用的药物相互作用或加重肾脏负担。 4.联系我们的风湿科医生： 同时需要将生病的情况告知我们的主治风湿科医生，他会根据我们的情况，给出是否需要临时调整免疫抑制剂的专业建议。 总结一下： 面对流感，风湿病患者无需过度恐慌，但必须“战略上藐视，战术上重视”。记住这个口诀：疫苗打在前，口罩勤洗不松懈，规律用药是基础，生病就医要坦白。 做好这全方位的准备，我们就能更有信心地守护好自己的健康，平稳度过这个冬天。 重要提示： 本文仅为疾病护理科普，旨在提供通用性建议。所有医疗决策（尤其是用药调整）都必须基于您的主治风湿科医生的专业指导。请勿自行诊断或用药。 关于石家庄风湿病医院      石家庄风湿病医院，是一家集医疗、科研、教学、治疗、康复为一体的新型现代化风湿病专科医院，配有先进的诊疗设备。建院以来，石家庄风湿病医院拥有一批技术精湛的团队，现有主任医师、副主任医师、主治医师、住院医师多名。尤其对风湿病方面有不错的治疗心得，有较高的诊断和治疗水平，能开展各种复杂的风湿病疾病治疗并拥有丰富的临床经验。 长按左边二维码 加微信具体指导 电话：1317157112833  33  H  L5S 上  生 请正确佩威口罩 不扎堆不聚集 护理站 Nursing Station  送 生 请正确佩戴口罩 不扎堆不聚集 护理站 Nursing Station  公众号 石家庄风湿病医院官  LSS  +上",,,,
663573,"标题：阳康后并不是万事大吉，该打的疫苗还是要安排起来的 。 #肺炎疫苗##流感疫苗# ​​
正文：阳康后并不是万事大吉，该打的疫苗还是要安排起来的 。 #肺炎疫苗##流感疫苗# ​​",,,,
205231,"标题：从孩子出生后，在我的科普下，我家男女老少所有人年年打疫苗，虽然今年队友中招流感，症状轻微，没吃药，两天就好了（因为提前打了疫苗吧)，而哥哥家今年全家老少6个人全部中招流感[doge]//@真实中的谎言
正文：从孩子出生后，在我的科普下，我家男女老少所有人年年打疫苗，虽然今年队友中招流感，症状轻微，没吃药，两天就好了（因为提前打了疫苗吧)，而哥哥家今年全家老少6个人全部中招流感[doge]//@真实中的谎言:回复@开始奔4:保重，明年及时接种流感疫苗…//@开始奔4:我家已经中了四个了……                @真实中的谎言",,,,
183731,"标题：小熊18M+20。。。。今天带小熊打流感疫苗第二针，今天还是体检日，一就测了血型，小熊和我一样，A型血。其他方面都很好，啥也不缺。身高体重算是高大，但也是正常范围。 http://t.cn/EU9Qz
正文：小熊18M+20。。。。今天带小熊打流感疫苗第二针，今天还是体检日，一就测了血型，小熊和我一样，A型血。其他方面都很好，啥也不缺。身高体重算是高大，但也是正常范围。 http://t.cn/EU9QzQA__zhxg__小熊18M+20。。。。今天带小熊打流感疫苗第二针，今天还是体检日，一就测了血型，小熊和我一样，A型血。其他方面都很好，啥也不缺。身高体重算是高大，但也是正常范围。 http://t.cn/EU9QzQA",,,,
346597,"标题：秋季已到，过完十一陪父母去打流感疫苗去。倒退三四十年，以前的人有个头疼脑热吃个桃罐头，病就好了一半，人们调侃是馋的，现在你就是吃什锦罐头，也无济于事，就剩吃药打针躺床上休息三部曲了。 陪父母打流感疫苗
正文：秋季已到，过完十一陪父母去打流感疫苗去。倒退三四十年，以前的人有个头疼脑热吃个桃罐头，病就好了一半，人们调侃是馋的，现在你就是吃什锦罐头，也无济于事，就剩吃药打针躺床上休息三部曲了。 陪父母打流感疫苗将近十个年头，虽然价格一年比一年高，但效果还是有的，父母感冒确实减少了，做为子女确实高兴，老人也少遭罪了。 尤其今年疫情，大连还两次，所以更要当回事，为了减少感冒次数，今年依旧带父母去打疫苗，另外路过的亲，可以看看下图的打疫苗的一些指南对你会有所帮助滴#大连头条#",,,,
1338793,"标题：早上我体检 下午带乐打流感疫苗 安排的真好 ​宝  微博视频号  微博视频号  微博视频号  微博视频号
正文：早上我体检 下午带乐打流感疫苗 安排的真好 ​宝  微博视频号  微博视频号  微博视频号  微博视频号",,,,
816155,"标题：降温提示：秋近尾声，气温渐凉。只为风度，固然着凉。保持温度，身体健康。适当加衣，防止感冒。多喝开水，流感跑掉。祝你身体健康，心里暖洋洋！
正文：降温提示：秋近尾声，气温渐凉。只为风度，固然着凉。保持温度，身体健康。适当加衣，防止感冒。多喝开水，流感跑掉。祝你身体健康，心里暖洋洋！[OCR_O][IMG0]天冷了 家里有小朋友的，需要 打流感疫苗 家里有大小学生的， 需 要打流感疫苗 家里有老头老太太的， 需要打流感疫苗： 作为家庭中的核心力 量，更需要打流感疫苗 为了你好、我好、大家 好，请接种流感疫苗[BR]  1-snapshot3: 天冷 家里有小朋友的，需要 打流感疫苗 家里有大小学生的， 需 要打流感疫苗： 家里有老头老太太的， 需要打流感疫苗： 作为家庭中的核心力 量，更需要打流感疫苗 为了你好、我好、大家 好，请接种流感疫苗 1-snapshot5: 天冷了， 家里有小朋友的，需要 打流感疫笛 家里有大小学生的，需 要打流感疫值 家里有老头老太太的， 需要打流感疫苗： 作为家庭中的核心力 量，更需要打流感疫苗 为了你好、我好、大家 好，请接种流感疫苗",,,,
1609905,"标题：感冒or甲流？别再傻傻分不清！ 感冒发烧别硬扛！娃有这些症状速送医⚠️高危信号别忽视 最近断崖式降温太狠了医院里甲流小病号扎堆尤其是甲型H3N2这个型号专挑娃下手 严重可致重症肺炎‼️ 很多宝妈分不清
正文：感冒or甲流？别再傻傻分不清！ 感冒发烧别硬扛！娃有这些症状速送医⚠️高危信号别忽视 最近断崖式降温太狠了医院里甲流小病号扎堆尤其是甲型H3N2这个型号专挑娃下手 严重可致重症肺炎‼️ 很多宝妈分不清感冒和甲流看完这篇你就懂了👇 🤒甲流特点：•起病超急 瞬间高烧39-40度•全身酸痛+头痛+乏力•娃蔫蔫的没精神•可能呕吐腹泻 🤧普通感冒：•以鼻塞流涕为主•发烧多为中低度•精神状态一般还行 ⚠️这些是重症信号 立刻就医！1️⃣呼吸异常：出现“三凹征”（吸气时锁骨/胸骨/肋骨间凹陷）2️⃣精神突变：萎靡嗜睡或烦躁哭闹3️⃣严重脱水：嘴唇干裂/无泪/超6小时无尿4️⃣特殊疼痛：突然腿疼或剧烈腹痛5️⃣抽搐惊厥：立即就医！ 🏥5类宝宝最危险：•有基础病（哮喘/心脏病等）•2岁以下小月龄•一生病就喘的娃•小胖墩•高烧3天不退 💊用药指南：儿童抗流感药主要有这两类所有药物必须遵医嘱！▫️奥司他韦：全年龄可用▫️玛巴洛沙韦：5岁以上吃一次就行 最有效的预防还是打疫苗现在接种也来得及！ #甲流来袭 #宝宝甲型流感 #儿童流感防护感冒or甲流？ 别再傻傻 分不清！",,,,
